Neuron,LogitDiff
Layer5Neuron365,0.0014023780822753906
Layer5Neuron1570,0.00139789585955441
Layer5Neuron720,0.00139789585955441
Layer5Neuron1771,0.0013846397632732987
Layer5Neuron454,0.0013804435729980469
Layer5Neuron979,0.0013759613502770662
Layer5Neuron1597,0.0013759613502770662
Layer5Neuron1519,0.0013758658897131681
Layer5Neuron895,0.0013713836669921875
Layer5Neuron1562,0.0013625144492834806
Layer5Neuron613,0.0013582229148596525
Layer5Neuron1551,0.0013537406921386719
Layer5Neuron1284,0.001340579940006137
Layer5Neuron1486,0.001340579940006137
Layer5Neuron71,0.0013315200340002775
Layer5Neuron663,0.0013141632080078125
Layer5Neuron193,0.0013140678638592362
Layer5Neuron1619,0.00131397251971066
Layer5Neuron1232,0.0013096809852868319
Layer5Neuron788,0.0013009071117267013
Layer5Neuron1705,0.0013006210792809725
Layer5Neuron921,0.00128765101544559
Layer5Neuron664,0.0012874603271484375
Layer5Neuron1260,0.001278781914152205
Layer5Neuron335,0.0012700080405920744
Layer5Neuron605,0.001256752060726285
Layer5Neuron366,0.001256656600162387
Layer5Neuron262,0.0012522697215899825
Layer5Neuron440,0.0012478828430175781
Layer5Neuron1549,0.0012082100147381425
Layer5Neuron959,0.001203823136165738
Layer5Neuron1902,0.00120372767560184
Layer5Neuron292,0.0011905670398846269
Layer5Neuron1870,0.0011860847007483244
Layer5Neuron565,0.0011730194091796875
Layer5Neuron1636,0.0011639595031738281
Layer5Neuron223,0.0011552810901775956
Layer5Neuron1389,0.0011507987510412931
Layer5Neuron1585,0.001146507216617465
Layer5Neuron726,0.0011464118724688888
Layer5Neuron543,0.0011288642417639494
Layer5Neuron872,0.0011200904846191406
Layer5Neuron501,0.0011070251930505037
Layer5Neuron93,0.0010980606311932206
Layer5Neuron1565,0.0010935782920569181
Layer5Neuron1070,0.0010848045349121094
Layer5Neuron1580,0.0010848045349121094
Layer5Neuron1156,0.0010847091907635331
Layer5Neuron536,0.0010803223121911287
Layer5Neuron1629,0.0010714530944824219
Layer5Neuron2016,0.0010628700256347656
Layer5Neuron1230,0.0010539054637774825
Layer5Neuron1719,0.0010496139293536544
Layer5Neuron1871,0.0010494232410565019
Layer5Neuron1579,0.0010494232410565019
Layer5Neuron914,0.0010406493674963713
Layer5Neuron73,0.0010406493674963713
Layer5Neuron394,0.0010142326354980469
Layer5Neuron1801,0.0010098457569256425
Layer5Neuron967,0.0010009765392169356
Layer5Neuron1724,0.0009963989723473787
Layer5Neuron2024,0.0009922027820721269
Layer5Neuron470,0.00098333356436342
Layer5Neuron1898,0.0009791373740881681
Layer5Neuron723,0.0009656905895099044
Layer5Neuron1180,0.0009656905895099044
Layer5Neuron1388,0.0009613990550860763
Layer5Neuron371,0.0009481430170126259
Layer5Neuron1079,0.0009480476146563888
Layer5Neuron1027,0.0009437560802325606
Layer5Neuron995,0.0009393692016601562
Layer5Neuron33,0.0009391784551553428
Layer5Neuron1982,0.0009390831110067666
Layer5Neuron495,0.0009348869207315147
Layer5Neuron1531,0.0009305000421591103
Layer5Neuron1336,0.0009262085077352822
Layer5Neuron364,0.0009260177612304688
Layer5Neuron1806,0.0009260177612304688
Layer5Neuron1339,0.0009260177612304688
Layer5Neuron1135,0.0009259224170818925
Layer5Neuron1122,0.0009171486017294228
Layer5Neuron1681,0.0009083747863769531
Layer5Neuron347,0.0009083747863769531
Layer5Neuron1494,0.0009082794422283769
Layer5Neuron1770,0.0008905410650186241
Layer5Neuron1922,0.0008862495305947959
Layer5Neuron964,0.0008818626520223916
Layer5Neuron409,0.0008775711175985634
Layer5Neuron1356,0.0008599281427450478
Layer5Neuron467,0.0008424759143963456
Layer5Neuron1399,0.000842189765535295
Layer5Neuron376,0.0008379936334677041
Layer5Neuron1784,0.0008246421930380166
Layer5Neuron9,0.0008158683776855469
Layer5Neuron497,0.0008113860967569053
Layer5Neuron1878,0.0008112907526083291
Layer5Neuron1411,0.0008024215931072831
Layer5Neuron1433,0.0007936477777548134
Layer5Neuron1044,0.0007850647089071572
Layer5Neuron1566,0.0007761001470498741
Layer5Neuron1267,0.0007628441089764237
Layer5Neuron876,0.0007540702936239541
Layer5Neuron1894,0.00074090959969908
Layer5Neuron1945,0.0007407188531942666
Layer5Neuron455,0.0007406234508380294
Layer5Neuron1003,0.0007363319164142013
Layer5Neuron1386,0.0007099151844158769
Layer5Neuron946,0.0007056236499920487
Layer5Neuron1586,0.0007011413690634072
Layer5Neuron1560,0.0006922722095623612
Layer5Neuron303,0.0006878852727822959
Layer5Neuron515,0.0006746292347088456
Layer5Neuron761,0.0006745338323526084
Layer5Neuron1347,0.0006702422979287803
Layer5Neuron968,0.0006660461658611894
Layer5Neuron2037,0.0006656646728515625
Layer5Neuron1238,0.0006614684825763106
Layer5Neuron111,0.0006614684825763106
Layer5Neuron1826,0.0006526947254315019
Layer5Neuron1818,0.000643825507722795
Layer5Neuron271,0.0006437301635742188
Layer5Neuron2014,0.0006437301635742188
Layer5Neuron604,0.0006394386291503906
Layer5Neuron1517,0.0006307602161541581
Layer5Neuron1643,0.0006304740672931075
Layer5Neuron1293,0.0006174087757244706
Layer5Neuron1250,0.0006130218389444053
Layer5Neuron1559,0.0006085395580157638
Layer5Neuron199,0.0006084442138671875
Layer5Neuron1365,0.0006084442138671875
Layer5Neuron32,0.0006041526794433594
Layer5Neuron576,0.0006040573352947831
Layer5Neuron449,0.0005951881175860763
Layer5Neuron230,0.0005864143604412675
Layer5Neuron488,0.0005822181701660156
Layer5Neuron1880,0.0005821228260174394
Layer5Neuron1021,0.0005777358892373741
Layer5Neuron822,0.0005732536083087325
Layer5Neuron1414,0.0005731582641601562
Layer5Neuron127,0.0005689620738849044
Layer5Neuron932,0.0005687713855877519
Layer5Neuron874,0.0005600929143838584
Layer5Neuron836,0.000559902167879045
Layer5Neuron1242,0.0005469322204589844
Layer5Neuron1511,0.00054254534188658
Layer5Neuron1776,0.000537872314453125
Layer5Neuron1655,0.0005335807800292969
Layer5Neuron1926,0.0005247116205282509
Layer5Neuron1739,0.0005247116205282509
Layer5Neuron1449,0.0005247116205282509
Layer5Neuron79,0.0005159378051757812
Layer5Neuron17,0.0005159378051757812
Layer5Neuron708,0.0005115509266033769
Layer5Neuron1781,0.0005071639898233116
Layer5Neuron1091,0.0004981994861736894
Layer5Neuron384,0.0004849433898925781
Layer5Neuron819,0.00047616957454010844
Layer5Neuron792,0.0004673957882914692
Layer5Neuron924,0.0004673004150390625
Layer5Neuron1360,0.0004673004150390625
Layer5Neuron940,0.0004631042538676411
Layer5Neuron755,0.0004630088806152344
Layer5Neuron1732,0.00046291350736282766
Layer5Neuron1457,0.0004542350652627647
Layer5Neuron1544,0.0004497528134379536
Layer5Neuron1497,0.0004497528134379536
Layer5Neuron1111,0.00042324064997956157
Layer5Neuron553,0.00042324064997956157
Layer5Neuron2004,0.0004231453058309853
Layer5Neuron916,0.00041904448880814016
Layer5Neuron783,0.00041894911555573344
Layer5Neuron1672,0.00041446686373092234
Layer5Neuron2040,0.00041446686373092234
Layer5Neuron707,0.0004057884216308594
Layer5Neuron973,0.0004057884216308594
Layer5Neuron1437,0.00040569304837845266
Layer5Neuron1989,0.00040569304837845266
Layer5Neuron75,0.00040121079655364156
Layer5Neuron221,0.00040121079655364156
Layer5Neuron1099,0.00038805007352493703
Layer5Neuron706,0.00038805007352493703
Layer5Neuron1864,0.0003837585391011089
Layer5Neuron2028,0.0003616333124227822
Layer5Neuron1800,0.00036144256591796875
Layer5Neuron1679,0.0003527641238179058
Layer5Neuron1039,0.0003396034298930317
Layer5Neuron134,0.0003307342412881553
Layer5Neuron711,0.0003131866396870464
Layer5Neuron741,0.0003131866396870464
Layer5Neuron752,0.0003130912664346397
Layer5Neuron1378,0.0003130912664346397
Layer5Neuron971,0.00031299592228606343
Layer5Neuron1127,0.0003087043878622353
Layer5Neuron1793,0.0003087043878622353
Layer5Neuron1900,0.0003086090146098286
Layer5Neuron1909,0.0002999305725097656
Layer5Neuron159,0.0002999305725097656
Layer5Neuron1397,0.0002998351992573589
Layer5Neuron560,0.00029096603975631297
Layer5Neuron715,0.00028667450533248484
Layer5Neuron757,0.00028667450533248484
Layer5Neuron324,0.00028667450533248484
Layer5Neuron1958,0.0002777099725790322
Layer5Neuron1711,0.00027341843815520406
Layer5Neuron1627,0.00027341843815520406
Layer5Neuron186,0.00027332306490279734
Layer5Neuron252,0.00026912690373137593
Layer5Neuron634,0.00025577546330168843
Layer5Neuron975,0.0002556800900492817
Layer5Neuron875,0.000255584716796875
Layer5Neuron733,0.0002514839288778603
Layer5Neuron1886,0.00024709702120162547
Layer5Neuron772,0.00024700164794921875
Layer5Neuron48,0.0002468109014444053
Layer5Neuron998,0.00024251938157249242
Layer5Neuron1538,0.00024251938157249242
Layer5Neuron174,0.0002424240083200857
Layer5Neuron1617,0.0002424240083200857
Layer5Neuron1602,0.00024232864961959422
Layer5Neuron1927,0.00023813247389625758
Layer5Neuron1992,0.00023384093947242945
Layer5Neuron1093,0.00022916794114280492
Layer5Neuron980,0.00022048949904274195
Layer5Neuron1788,0.00022048949904274195
Layer5Neuron1139,0.00022048949904274195
Layer5Neuron457,0.00022039414034225047
Layer5Neuron1215,0.00020732879056595266
Layer5Neuron654,0.00020713805861305445
Layer5Neuron169,0.00020284652418922633
Layer5Neuron2023,0.00020275116548873484
Layer5Neuron1187,0.0001983642578125
Layer5Neuron990,0.0001941680966410786
Layer5Neuron775,0.00019397735013626516
Layer5Neuron168,0.0001852035493357107
Layer5Neuron1190,0.0001808166562113911
Layer5Neuron84,0.00018072128295898438
Layer5Neuron1492,0.00017652512178756297
Layer5Neuron534,0.00017623901658225805
Layer5Neuron1542,0.0001720428408589214
Layer5Neuron60,0.0001676559477346018
Layer5Neuron1530,0.00016756057448219508
Layer5Neuron1735,0.00016756057448219508
Layer5Neuron1599,0.00016326904005836695
Layer5Neuron92,0.0001586914004292339
Layer5Neuron1327,0.0001543045073049143
Layer5Neuron1488,0.00015010833158157766
Layer5Neuron1451,0.00015010833158157766
Layer5Neuron681,0.00015010833158157766
Layer5Neuron517,0.00014562606520485133
Layer5Neuron280,0.0001409530668752268
Layer5Neuron1182,0.00013666153245139867
Layer5Neuron751,0.00013666153245139867
Layer5Neuron635,0.00012788773165084422
Layer5Neuron1591,0.00012788773165084422
Layer5Neuron192,0.00012350082397460938
Layer5Neuron1183,0.00012350082397460938
Layer5Neuron1814,0.00012350082397460938
Layer5Neuron866,0.00012331009202171117
Layer5Neuron1536,0.00011911392357433215
Layer5Neuron580,0.00011901855759788305
Layer5Neuron1651,0.00011901855759788305
Layer5Neuron1112,0.00011901855759788305
Layer5Neuron1963,0.00011892318434547633
Layer5Neuron151,0.00011482238915050402
Layer5Neuron607,0.0001146316499216482
Layer5Neuron266,0.00011024474952137098
Layer5Neuron1914,0.00010604858107399195
Layer5Neuron1069,0.00010576248314464465
Layer5Neuron1063,0.00010156631469726562
Layer5Neuron1696,0.0001011848435155116
Layer5Neuron1018,9.689330909168348e-05
Layer5Neuron1329,9.260177466785535e-05
Layer5Neuron2012,8.831024024402723e-05
Layer5Neuron562,8.811950829112902e-05
Layer5Neuron828,8.811950829112902e-05
Layer5Neuron108,8.811950829112902e-05
Layer5Neuron837,8.38279738673009e-05
Layer5Neuron803,7.944107346702367e-05
Layer5Neuron1761,7.944107346702367e-05
Layer5Neuron258,7.915496826171875e-05
Layer5Neuron1131,7.505416579078883e-05
Layer5Neuron456,7.505416579078883e-05
Layer5Neuron735,7.495879981433973e-05
Layer5Neuron1662,7.05718994140625e-05
Layer5Neuron1955,6.618499901378527e-05
Layer5Neuron1199,5.741119457525201e-05
Layer5Neuron1422,5.7220458984375e-05
Layer5Neuron1809,5.302429053699598e-05
Layer5Neuron1174,5.283355858409777e-05
Layer5Neuron185,4.854202416026965e-05
Layer5Neuron1841,4.425048973644152e-05
Layer5Neuron354,4.4155120122013614e-05
Layer5Neuron235,4.405975414556451e-05
Layer5Neuron178,3.967285010730848e-05
Layer5Neuron1819,3.9577484130859375e-05
Layer5Neuron927,3.509521411615424e-05
Layer5Neuron346,3.0803679692326114e-05
Layer5Neuron1515,2.6416779292048886e-05
Layer5Neuron1144,2.632141149661038e-05
Layer5Neuron1458,2.212524486822076e-05
Layer5Neuron595,2.212524486822076e-05
Layer5Neuron1792,2.212524486822076e-05
Layer5Neuron140,1.7642974853515625e-05
Layer5Neuron1142,1.3446808225126006e-05
Layer5Neuron573,1.33514404296875e-05
Layer5Neuron1330,1.33514404296875e-05
Layer5Neuron1017,1.3256072634248994e-05
Layer5Neuron802,1.3256072634248994e-05
Layer5Neuron142,9.536743306171047e-08
Layer5Neuron1704,-9.536743306171047e-08
Layer5Neuron812,-4.482269105210435e-06
Layer5Neuron1042,-8.869171324477065e-06
Layer5Neuron1176,-1.316070574830519e-05
Layer5Neuron1990,-2.193450927734375e-05
Layer5Neuron1186,-2.2029877072782256e-05
Layer5Neuron955,-2.212524486822076e-05
Layer5Neuron1114,-2.212524486822076e-05
Layer5Neuron1286,-2.651214526849799e-05
Layer5Neuron59,-2.651214526849799e-05
Layer5Neuron590,-2.6702880859375e-05
Layer5Neuron1762,-3.070831371587701e-05
Layer5Neuron498,-3.0994415283203125e-05
Layer5Neuron1291,-3.519058373058215e-05
Layer5Neuron801,-3.547668529790826e-05
Layer5Neuron570,-3.948211815441027e-05
Layer5Neuron897,-3.9577484130859375e-05
Layer5Neuron215,-3.9768219721736386e-05
Layer5Neuron77,-4.4155120122013614e-05
Layer5Neuron1219,-4.425048973644152e-05
Layer5Neuron906,-4.425048973644152e-05
Layer5Neuron125,-4.863739013671875e-05
Layer5Neuron1715,-6.608963303733617e-05
Layer5Neuron529,-6.618499901378527e-05
Layer5Neuron1740,-7.04765334376134e-05
Layer5Neuron1527,-7.04765334376134e-05
Layer5Neuron1108,-7.486343383789062e-05
Layer5Neuron1198,-7.495879981433973e-05
Layer5Neuron1128,-7.505416579078883e-05
Layer5Neuron544,-7.505416579078883e-05
Layer5Neuron781,-7.925033423816785e-05
Layer5Neuron4,-7.934570021461695e-05
Layer5Neuron1556,-7.934570021461695e-05
Layer5Neuron1229,-7.944107346702367e-05
Layer5Neuron1314,-8.363723463844508e-05
Layer5Neuron1468,-8.363723463844508e-05
Layer5Neuron1125,-8.392333984375e-05
Layer5Neuron1969,-8.811950829112902e-05
Layer5Neuron87,-8.811950829112902e-05
Layer5Neuron70,-8.811950829112902e-05
Layer5Neuron2032,-8.840560622047633e-05
Layer5Neuron945,-9.250640869140625e-05
Layer5Neuron984,-9.269714064430445e-05
Layer5Neuron1050,-0.00010585784912109375
Layer5Neuron1594,-0.00010595321509754285
Layer5Neuron1939,-0.00011024474952137098
Layer5Neuron1223,-0.00011024474952137098
Layer5Neuron104,-0.00011034011549782008
Layer5Neuron1225,-0.0001146316499216482
Layer5Neuron1745,-0.00011911392357433215
Layer5Neuron538,-0.0001277923583984375
Layer5Neuron898,-0.0001279830903513357
Layer5Neuron1115,-0.00013217926607467234
Layer5Neuron2005,-0.00013666153245139867
Layer5Neuron1633,-0.00013675689115189016
Layer5Neuron214,-0.00014104842557571828
Layer5Neuron1088,-0.00014104842557571828
Layer5Neuron619,-0.000141143798828125
Layer5Neuron387,-0.0001453399599995464
Layer5Neuron425,-0.00014991759962867945
Layer5Neuron870,-0.0001543045073049143
Layer5Neuron137,-0.00015439986600540578
Layer5Neuron1307,-0.0001544952392578125
Layer5Neuron949,-0.00016298293485306203
Layer5Neuron1463,-0.00016307830810546875
Layer5Neuron3,-0.00016317368135787547
Layer5Neuron1802,-0.00017194748215842992
Layer5Neuron368,-0.0001720428408589214
Layer5Neuron1477,-0.00017633437528274953
Layer5Neuron1840,-0.00017642974853515625
Layer5Neuron1830,-0.00017652512178756297
Layer5Neuron1155,-0.0001808166562113911
Layer5Neuron65,-0.0001808166562113911
Layer5Neuron655,-0.00018959045701194555
Layer5Neuron1081,-0.00018978118896484375
Layer5Neuron412,-0.00018978118896484375
Layer5Neuron118,-0.00019407272338867188
Layer5Neuron507,-0.0001983642578125
Layer5Neuron810,-0.0001983642578125
Layer5Neuron448,-0.00021600723266601562
Layer5Neuron531,-0.00021600723266601562
Layer5Neuron1956,-0.00021600723266601562
Layer5Neuron1048,-0.0002248764067189768
Layer5Neuron1810,-0.0002248764067189768
Layer5Neuron550,-0.00022497176541946828
Layer5Neuron1391,-0.000225067138671875
Layer5Neuron133,-0.0002380371151957661
Layer5Neuron787,-0.00023813247389625758
Layer5Neuron1258,-0.00024251938157249242
Layer5Neuron460,-0.00024251938157249242
Layer5Neuron1283,-0.00024251938157249242
Layer5Neuron585,-0.0002468109014444053
Layer5Neuron1432,-0.00024690627469681203
Layer5Neuron370,-0.00024709702120162547
Layer5Neuron253,-0.0002556800900492817
Layer5Neuron778,-0.0002601623418740928
Layer5Neuron616,-0.0002601623418740928
Layer5Neuron556,-0.00026035308837890625
Layer5Neuron1361,-0.00026445387629792094
Layer5Neuron1191,-0.00026454924955032766
Layer5Neuron1367,-0.0002690315304789692
Layer5Neuron1616,-0.00027332306490279734
Layer5Neuron1305,-0.0002864837588276714
Layer5Neuron312,-0.00028667450533248484
Layer5Neuron380,-0.00029544829158112407
Layer5Neuron1828,-0.0002999305725097656
Layer5Neuron630,-0.0003086090146098286
Layer5Neuron1991,-0.00030879973201081157
Layer5Neuron615,-0.0003088951052632183
Layer5Neuron1272,-0.00031280517578125
Layer5Neuron1710,-0.0003131866396870464
Layer5Neuron1055,-0.0003219604550395161
Layer5Neuron336,-0.0003261566162109375
Layer5Neuron694,-0.00033082961454056203
Layer5Neuron2017,-0.0003352165222167969
Layer5Neuron725,-0.00033969880314543843
Layer5Neuron422,-0.0003527641238179058
Layer5Neuron1928,-0.00035305024357512593
Layer5Neuron217,-0.0003571510314941406
Layer5Neuron730,-0.00036144256591796875
Layer5Neuron56,-0.00036602019099518657
Layer5Neuron441,-0.0003791809140238911
Layer5Neuron458,-0.0003879547002725303
Layer5Neuron786,-0.00038805007352493703
Layer5Neuron277,-0.00038814544677734375
Layer5Neuron234,-0.00039234160794876516
Layer5Neuron528,-0.0003924369812011719
Layer5Neuron1971,-0.0003968238888774067
Layer5Neuron1751,-0.0004013061407022178
Layer5Neuron41,-0.0004057884216308594
Layer5Neuron1861,-0.0004057884216308594
Layer5Neuron50,-0.0004188537714071572
Layer5Neuron1935,-0.00042324064997956157
Layer5Neuron2036,-0.00042324064997956157
Layer5Neuron1941,-0.00042791367741301656
Layer5Neuron846,-0.00043659209040924907
Layer5Neuron25,-0.0004408836248330772
Layer5Neuron1967,-0.0004408836248330772
Layer5Neuron200,-0.0004496574401855469
Layer5Neuron153,-0.0004498481866903603
Layer5Neuron2041,-0.00045413972111418843
Layer5Neuron471,-0.00045413972111418843
Layer5Neuron626,-0.0004542350652627647
Layer5Neuron1121,-0.00045862197293899953
Layer5Neuron1588,-0.00046291350736282766
Layer5Neuron21,-0.0004630088806152344
Layer5Neuron1462,-0.0004673004150390625
Layer5Neuron1820,-0.00047178269596770406
Layer5Neuron238,-0.00047616957454010844
Layer5Neuron453,-0.0004764556942973286
Layer5Neuron429,-0.00048065185546875
Layer5Neuron713,-0.00048065185546875
Layer5Neuron1101,-0.00048513413639739156
Layer5Neuron731,-0.0004893302684649825
Layer5Neuron947,-0.0004896164173260331
Layer5Neuron19,-0.0004896164173260331
Layer5Neuron406,-0.0004939079517498612
Layer5Neuron925,-0.0004939079517498612
Layer5Neuron1464,-0.0004982948303222656
Layer5Neuron807,-0.0005025863647460938
Layer5Neuron1498,-0.00050268170889467
Layer5Neuron1413,-0.0005069732433184981
Layer5Neuron797,-0.0005115509266033769
Layer5Neuron1060,-0.0005115509266033769
Layer5Neuron1592,-0.0005203246837481856
Layer5Neuron208,-0.0005246162181720138
Layer5Neuron338,-0.0005292892456054688
Layer5Neuron902,-0.0005333900335244834
Layer5Neuron1271,-0.0005379676586017013
Layer5Neuron27,-0.0005381584051065147
Layer5Neuron411,-0.0005423545953817666
Layer5Neuron24,-0.0005423545953817666
Layer5Neuron306,-0.0005468368763104081
Layer5Neuron702,-0.0005556106334552169
Layer5Neuron1815,-0.0005687713855877519
Layer5Neuron13,-0.0005775451427325606
Layer5Neuron1831,-0.0005777358892373741
Layer5Neuron552,-0.0005777358892373741
Layer5Neuron1678,-0.0005822181701660156
Layer5Neuron1709,-0.0005864143604412675
Layer5Neuron1966,-0.0005908965831622481
Layer5Neuron609,-0.0005954742664471269
Layer5Neuron1845,-0.0005954742664471269
Layer5Neuron1964,-0.0006084442138671875
Layer5Neuron1221,-0.0006084442138671875
Layer5Neuron1755,-0.0006085395580157638
Layer5Neuron679,-0.0006086349603720009
Layer5Neuron1423,-0.0006174087757244706
Layer5Neuron699,-0.0006260871887207031
Layer5Neuron1032,-0.0006350517505779862
Layer5Neuron29,-0.0006393432850018144
Layer5Neuron1261,-0.0006395339732989669
Layer5Neuron321,-0.000643825507722795
Layer5Neuron852,-0.00065698625985533
Layer5Neuron165,-0.00067901611328125
Layer5Neuron395,-0.0006835937383584678
Layer5Neuron349,-0.0006967544322833419
Layer5Neuron1650,-0.0007011413690634072
Layer5Neuron1109,-0.0007099151844158769
Layer5Neuron689,-0.0007187843439169228
Layer5Neuron912,-0.0007318496936932206
Layer5Neuron1687,-0.0007320403819903731
Layer5Neuron859,-0.0007363319164142013
Layer5Neuron1257,-0.0007363319164142013
Layer5Neuron1141,-0.0007408141973428428
Layer5Neuron648,-0.0007539748912677169
Layer5Neuron1394,-0.0007540702936239541
Layer5Neuron1427,-0.0007583618280477822
Layer5Neuron1854,-0.0007672309875488281
Layer5Neuron1075,-0.0007673263316974044
Layer5Neuron1210,-0.0007760048029012978
Layer5Neuron1265,-0.0007761001470498741
Layer5Neuron328,-0.0007761955494061112
Layer5Neuron645,-0.00078496930655092
Layer5Neuron692,-0.0007893562433309853
Layer5Neuron1158,-0.0007982254028320312
Layer5Neuron1387,-0.0008069992181845009
Layer5Neuron1608,-0.0008289337274618447
Layer5Neuron944,-0.0008289337274618447
Layer5Neuron147,-0.0008289337274618447
Layer5Neuron1986,-0.0008465767023153603
Layer5Neuron301,-0.0008598327403888106
Layer5Neuron67,-0.0008600234868936241
Layer5Neuron1981,-0.0008687973022460938
Layer5Neuron601,-0.00086889264639467
Layer5Neuron1849,-0.0008730888366699219
Layer5Neuron509,-0.0008950233459472656
Layer5Neuron913,-0.0008951186900958419
Layer5Neuron1763,-0.0009085655328817666
Layer5Neuron962,-0.0009170531993731856
Layer5Neuron1772,-0.0009217262268066406
Layer5Neuron90,-0.0009348869207315147
Layer5Neuron1924,-0.00093927385751158
Layer5Neuron1653,-0.0009435653919354081
Layer5Neuron977,-0.0009436607360839844
Layer5Neuron688,-0.0009613037109375
Layer5Neuron2,-0.0009701728704385459
Layer5Neuron690,-0.0009746551513671875
Layer5Neuron883,-0.0009790420299395919
Layer5Neuron994,-0.0009834289085119963
Layer5Neuron1189,-0.0009878159034997225
Layer5Neuron1338,-0.0009965896606445312
Layer5Neuron824,-0.0010008811950683594
Layer5Neuron236,-0.0010098457569256425
Layer5Neuron996,-0.0010498047340661287
Layer5Neuron316,-0.0010581969982013106
Layer5Neuron813,-0.0010671615600585938
Layer5Neuron7,-0.0010890960693359375
Layer5Neuron333,-0.0011112212669104338
Layer5Neuron462,-0.0011421203380450606
Layer5Neuron506,-0.001142311142757535
Layer5Neuron385,-0.0011507987510412931
Layer5Neuron1908,-0.0011508942116051912
Layer5Neuron1405,-0.0011597633128985763
Layer5Neuron602,-0.0011640548473224044
Layer5Neuron838,-0.0011774062877520919
Layer5Neuron464,-0.0011903762351721525
Layer5Neuron1255,-0.0011906623840332031
Layer5Neuron289,-0.00119953160174191
Layer5Neuron249,-0.0012081146705895662
Layer5Neuron452,-0.0012124062050133944
Layer5Neuron680,-0.0012170791160315275
Layer5Neuron295,-0.0012170791160315275
Layer5Neuron61,-0.0012214661110192537
Layer5Neuron1759,-0.0012259483337402344
Layer5Neuron8,-0.0012301445240154862
Layer5Neuron1300,-0.0012303352123126388
Layer5Neuron241,-0.0012303352123126388
Layer5Neuron1133,-0.0012348175514489412
Layer5Neuron1407,-0.0012391090858727694
Layer5Neuron1888,-0.0012434959644451737
Layer5Neuron784,-0.0012522697215899825
Layer5Neuron1308,-0.0012525558704510331
Layer5Neuron2026,-0.001278781914152205
Layer5Neuron1152,-0.0012830734485760331
Layer5Neuron523,-0.001283359481021762
Layer5Neuron145,-0.0012920380104333162
Layer5Neuron1722,-0.0012922286987304688
Layer5Neuron222,-0.0013140678638592362
Layer5Neuron1484,-0.0013273239601403475
Layer5Neuron1412,-0.0013536453479900956
Layer5Neuron1753,-0.0013537406921386719
Layer5Neuron1424,-0.0013936043251305819
Layer5Neuron1024,-0.00139789585955441
Layer5Neuron1100,-0.00139789585955441
Layer5Neuron1932,-0.0013979912037029862
Layer5Neuron1381,-0.0014022827381268144
Layer5Neuron483,-0.0014110564952716231
Layer5Neuron443,-0.0014200210571289062
Layer5Neuron1010,-0.0014465332496911287
Layer5Neuron2022,-0.0014508247841149569
Layer5Neuron86,-0.0014595985412597656
Layer5Neuron390,-0.0014685631031170487
Layer5Neuron1976,-0.0014685631031170487
Layer5Neuron1805,-0.0014859199291095138
Layer5Neuron983,-0.001490688300691545
Layer5Neuron693,-0.0015037537086755037
Layer5Neuron774,-0.0015167236560955644
Layer5Neuron646,-0.0015169143443927169
Layer5Neuron188,-0.0015301704406738281
Layer5Neuron1159,-0.0015302657848224044
Layer5Neuron744,-0.00153436663094908
Layer5Neuron1380,-0.0015522956382483244
Layer5Neuron628,-0.0015565871726721525
Layer5Neuron1694,-0.0015654563903808594
Layer5Neuron373,-0.0015741348033770919
Layer5Neuron1509,-0.0015741348033770919
Layer5Neuron1357,-0.0015741348033770919
Layer5Neuron23,-0.0015743256080895662
Layer5Neuron1895,-0.001583099365234375
Layer5Neuron1612,-0.0015873908996582031
Layer5Neuron894,-0.0015874862438067794
Layer5Neuron1256,-0.0015918731223791838
Layer5Neuron212,-0.0016050338745117188
Layer5Neuron575,-0.0016096115577965975
Layer5Neuron1280,-0.0016139030922204256
Layer5Neuron1012,-0.0016361236339434981
Layer5Neuron1297,-0.0016405105125159025
Layer5Neuron1226,-0.0016490935813635588
Layer5Neuron722,-0.0016627311706542969
Layer5Neuron1233,-0.0016757011180743575
Layer5Neuron1200,-0.0016799926524981856
Layer5Neuron428,-0.0016977309715002775
Layer5Neuron905,-0.0017066001892089844
Layer5Neuron166,-0.0017152786022052169
Layer5Neuron760,-0.0017152786022052169
Layer5Neuron465,-0.0017285346984863281
Layer5Neuron1416,-0.0017285346984863281
Layer5Neuron1553,-0.0017328262329101562
Layer5Neuron1730,-0.001741695450618863
Layer5Neuron114,-0.0017461776733398438
Layer5Neuron789,-0.0017550468910485506
Layer5Neuron910,-0.0017903328407555819
Layer5Neuron1323,-0.0017992019420489669
Layer5Neuron489,-0.0018035888206213713
Layer5Neuron1808,-0.0018169402610510588
Layer5Neuron1858,-0.001825523329898715
Layer5Neuron1925,-0.0018257141346111894
Layer5Neuron530,-0.0018301010131835938
Layer5Neuron1987,-0.0018432617653161287
Layer5Neuron237,-0.0018565177451819181
Layer5Neuron826,-0.0018565177451819181
Layer5Neuron937,-0.0018608092796057463
Layer5Neuron245,-0.001865386962890625
Layer5Neuron272,-0.0018783569103106856
Layer5Neuron1252,-0.0018962860340252519
Layer5Neuron653,-0.0019049644470214844
Layer5Neuron1392,-0.0019093513255938888
Layer5Neuron729,-0.0019093513255938888
Layer5Neuron290,-0.001909446669742465
Layer5Neuron1053,-0.0019137382041662931
Layer5Neuron1983,-0.0019269943004474044
Layer5Neuron668,-0.0019312858348712325
