layer,head,mean,min,max
8,2,0.09929076582193375,0.09001731872558594,0.10862617939710617
8,3,0.09998292475938797,0.08992826193571091,0.12208042293787003
8,4,0.09561482071876526,0.08877599239349365,0.10945144295692444
8,5,0.09791172295808792,0.08945190906524658,0.10874379426240921
8,6,0.09470000863075256,0.08971328288316727,0.1011158674955368
8,7,0.09651867300271988,0.08964483439922333,0.1086939349770546
8,8,0.09694050252437592,0.08952072262763977,0.10734579712152481
8,9,0.09991957992315292,0.08945664018392563,0.1197461262345314
8,10,0.09981635957956314,0.08993842452764511,0.12205014377832413
8,11,0.09596269577741623,0.08971443772315979,0.10452686995267868
8,12,0.10112947970628738,0.08980121463537216,0.11968817561864853
8,13,0.09512138366699219,0.08917661011219025,0.10470229387283325
8,14,0.10160969197750092,0.08988964557647705,0.11373912543058395
8,15,0.10508785396814346,0.0894700363278389,0.13346628844738007
9,0,0.09687679260969162,0.08991077542304993,0.10803285986185074
9,1,0.10951248556375504,0.08871921896934509,0.16853775084018707
9,2,0.09144457429647446,0.08679430931806564,0.097582146525383
9,3,0.10305122286081314,0.08994626998901367,0.1200731098651886
9,4,0.10271834582090378,0.0899038165807724,0.12401296198368073
9,5,0.09850380569696426,0.08968021720647812,0.1088360995054245
9,6,0.10239356756210327,0.08999776840209961,0.11796945333480835
9,7,0.09585036337375641,0.08957308530807495,0.1035495400428772
9,8,0.09902209788560867,0.08994551748037338,0.1210920587182045
9,9,0.10149684548377991,0.08979220688343048,0.11864113062620163
9,10,0.10168377310037613,0.08971190452575684,0.12448017299175262
9,11,0.10045801848173141,0.08987212181091309,0.1214064359664917
9,12,0.0960417240858078,0.08934913575649261,0.10781706869602203
9,13,0.09940390288829803,0.08966373652219772,0.11473894119262695
9,14,0.0956379845738411,0.08988595008850098,0.10267196595668793
9,15,0.09909332543611526,0.08991596102714539,0.11499614268541336
10,0,0.09769657254219055,0.08998019248247147,0.11195594817399979
10,1,0.09785054624080658,0.08994962275028229,0.10494451224803925
10,2,0.09808780252933502,0.0897526741027832,0.10574343800544739
10,3,0.09629934281110764,0.08993976563215256,0.10248659551143646
10,4,0.10019343346357346,0.08973661065101624,0.11847319453954697
10,5,0.09925917536020279,0.0899520292878151,0.10715688765048981
10,6,0.09477575868368149,0.08957335352897644,0.09952213615179062
10,7,0.09611088782548904,0.08988037705421448,0.10025552660226822
10,8,0.09630563855171204,0.08998972177505493,0.11042161285877228
10,9,0.10068465769290924,0.08983069658279419,0.12608416378498077
10,10,0.09769617766141891,0.0899929404258728,0.10410669445991516
10,11,0.09630512446165085,0.08985158801078796,0.10336317121982574
10,12,0.09783408790826797,0.08983172476291656,0.10890822857618332
10,13,0.09754148870706558,0.08994267880916595,0.10514550656080246
10,14,0.10296570509672165,0.0899491235613823,0.1176891028881073
10,15,0.11173440515995026,0.0892772376537323,0.15425246953964233
11,0,0.09536867588758469,0.0899566262960434,0.10428790003061295
11,1,0.10117010027170181,0.08991844952106476,0.11536356061697006
11,2,0.10666664689779282,0.08950643241405487,0.1366671919822693
11,3,0.09847743064165115,0.08987414836883545,0.10712277889251709
11,4,0.1043616533279419,0.08979523181915283,0.1274787038564682
11,5,0.09922552108764648,0.08986031264066696,0.11182185262441635
11,6,0.09706036001443863,0.08991041034460068,0.1087568998336792
11,7,0.10033831745386124,0.08976880460977554,0.11364120244979858
11,8,0.09811438620090485,0.08979381620883942,0.1085633784532547
11,9,0.0988173857331276,0.08998529613018036,0.1084112599492073
11,10,0.10117486119270325,0.08998901396989822,0.11283168941736221
11,11,0.10116937756538391,0.08994185924530029,0.1151713877916336
11,12,0.09762540459632874,0.08989022672176361,0.10409431904554367
11,13,0.09809735417366028,0.08991290628910065,0.11238883435726166
11,14,0.10061100870370865,0.08981266617774963,0.12361545115709305
11,15,0.095433808863163,0.08987178653478622,0.10316022485494614
12,0,0.0984230488538742,0.08998241275548935,0.10796549916267395
12,1,0.10052511096000671,0.08997433632612228,0.11499977856874466
12,2,0.10088406503200531,0.09002593159675598,0.11189323663711548
12,3,0.0980975404381752,0.089894600212574,0.10611521452665329
12,4,0.1014058068394661,0.09000492095947266,0.11529284715652466
12,5,0.10068750381469727,0.08999763429164886,0.11802291125059128
12,6,0.0975993424654007,0.0900166854262352,0.10990145802497864
12,7,0.0985773578286171,0.08988285809755325,0.10808663070201874
12,8,0.0968354120850563,0.08979737758636475,0.10866760462522507
12,9,0.10001891106367111,0.08995020389556885,0.10874436795711517
12,10,0.09678279608488083,0.08996305614709854,0.10839458554983139
12,11,0.0972847267985344,0.09001641720533371,0.1079937219619751
12,12,0.10057750344276428,0.08993224054574966,0.11640902608633041
12,13,0.10153182595968246,0.08985878527164459,0.11894490569829941
12,14,0.1027560606598854,0.08993193507194519,0.1182718276977539
12,15,0.10495166480541229,0.08960594981908798,0.1399598866701126
13,0,0.10182861238718033,0.08998557925224304,0.11514999717473984
13,1,0.099184550344944,0.08965345472097397,0.1133790835738182
13,2,0.09990677982568741,0.08999430388212204,0.11370126157999039
13,3,0.11737802624702454,0.08784332871437073,0.1865580528974533
13,4,0.09964272379875183,0.08996782451868057,0.10948752611875534
13,5,0.0975152850151062,0.08990400284528732,0.1207422986626625
13,6,0.09478519856929779,0.08990529924631119,0.1026989296078682
13,7,0.09756375849246979,0.089969702064991,0.10689686983823776
13,8,0.10136440396308899,0.08984105288982391,0.11791184544563293
13,9,0.09987281262874603,0.08989545702934265,0.11472450196743011
13,10,0.09725888818502426,0.08980090171098709,0.10576670616865158
13,11,0.09633640199899673,0.08969011157751083,0.10594742000102997
13,12,0.10259188711643219,0.08989981561899185,0.12430229783058167
13,13,0.10047881305217743,0.08996936678886414,0.11460651457309723
13,14,0.09767892211675644,0.08993799984455109,0.10718207061290741
13,15,0.09810152649879456,0.08998425304889679,0.10902436077594757
14,0,0.10292835533618927,0.08975248783826828,0.13132919371128082
14,1,0.09559439867734909,0.08986667543649673,0.10060050338506699
14,2,0.09586342424154282,0.0897611603140831,0.10054340213537216
14,3,0.10141940414905548,0.0900101587176323,0.11653643846511841
14,4,0.09699463844299316,0.08979443460702896,0.10627081990242004
14,5,0.09597130864858627,0.08991587162017822,0.10445919632911682
14,6,0.10091156512498856,0.08966770768165588,0.12016356736421585
14,7,0.10124193876981735,0.08993710577487946,0.11560244113206863
14,8,0.10625211894512177,0.08995167911052704,0.13124294579029083
14,9,0.10072784125804901,0.08989620953798294,0.11980433017015457
14,10,0.09927493333816528,0.09000691771507263,0.11473000049591064
14,11,0.10158053785562515,0.08871818333864212,0.13056698441505432
14,12,0.10101357847452164,0.08989955484867096,0.11646134406328201
14,13,0.09620760381221771,0.08999700099229813,0.10300518572330475
14,14,0.12373092770576477,0.0871216282248497,0.20059844851493835
14,15,0.09644362330436707,0.08969346433877945,0.10493785887956619
15,0,0.10109979659318924,0.08986402302980423,0.12483523041009903
15,1,0.0968046560883522,0.08995005488395691,0.11071542650461197
15,2,0.09929236024618149,0.08989564329385757,0.115676149725914
15,3,0.09540420025587082,0.08969197422266006,0.09915130585432053
15,4,0.10382937639951706,0.08989871293306351,0.12665888667106628
15,5,0.10252261906862259,0.08988520503044128,0.1275905966758728
15,6,0.10758046060800552,0.0897282212972641,0.13570116460323334
15,7,0.10151311010122299,0.08995167911052704,0.11420398205518723
15,8,0.09829205274581909,0.0899394229054451,0.11006037890911102
15,9,0.09825776517391205,0.08983710408210754,0.10881388187408447
15,10,0.10001774877309799,0.08997800201177597,0.11855487525463104
15,11,0.09639230370521545,0.08993937075138092,0.10063329339027405
15,12,0.10457707941532135,0.08971166610717773,0.13523593544960022
15,13,0.10428203642368317,0.08990851044654846,0.1237822026014328
15,14,0.11076252162456512,0.08902902156114578,0.16116565465927124
15,15,0.0954192727804184,0.0896226018667221,0.1038210466504097
16,0,0.09900742769241333,0.08991371095180511,0.10959160327911377
16,1,0.0973401740193367,0.08980290591716766,0.10776140540838242
16,2,0.09330830723047256,0.08926958590745926,0.0981690064072609
16,3,0.09755166620016098,0.08998318761587143,0.1044510081410408
16,4,0.10674861073493958,0.089641273021698,0.13878025114536285
16,5,0.10131663829088211,0.08997415751218796,0.1207873523235321
16,6,0.10331778228282928,0.08995036035776138,0.11889239400625229
16,7,0.0988902598619461,0.08900389075279236,0.11639290302991867
16,8,0.10156312584877014,0.08995573222637177,0.11437243223190308
16,9,0.10847443342208862,0.08956913650035858,0.14295078814029694
16,10,0.09586937725543976,0.08978889882564545,0.10304731130599976
16,11,0.10649076104164124,0.08959417045116425,0.13647279143333435
16,12,0.10241261124610901,0.08995239436626434,0.11528860032558441
16,13,0.10236099362373352,0.0898791253566742,0.11647137254476547
16,14,0.09807871282100677,0.0894009992480278,0.10616534948348999
16,15,0.0988336056470871,0.08968377113342285,0.11079376190900803
17,0,0.10525254905223846,0.08920521289110184,0.1534767895936966
17,1,0.09929072856903076,0.08969457447528839,0.11249417066574097
17,2,0.1209585964679718,0.08720407634973526,0.1998298168182373
17,3,0.11278346925973892,0.0886535570025444,0.1656070053577423
17,4,0.09769757837057114,0.08957742154598236,0.10888034105300903
17,5,0.09514954686164856,0.08842005580663681,0.11723322421312332
17,6,0.09349671006202698,0.08947396278381348,0.09857236593961716
17,7,0.1014411598443985,0.0899193286895752,0.11702215671539307
17,8,0.09481417387723923,0.0892767459154129,0.10295923054218292
17,9,0.10111928731203079,0.0899972915649414,0.12174194306135178
17,10,0.09513527899980545,0.08861947804689407,0.10493620485067368
17,11,0.10255368053913116,0.08975405246019363,0.12710951268672943
17,12,0.09226348996162415,0.08859606087207794,0.1022762656211853
17,13,0.09950140118598938,0.08994302898645401,0.11028871685266495
17,14,0.09412772208452225,0.08867249637842178,0.10405506193637848
17,15,0.10304234176874161,0.08975546061992645,0.13140900433063507
18,0,0.10148683935403824,0.08984106779098511,0.12016236782073975
18,1,0.09864682704210281,0.08944553136825562,0.12100105732679367
18,2,0.10276768356561661,0.0899423211812973,0.11995098739862442
18,3,0.1034160852432251,0.08895701915025711,0.1441725194454193
18,4,0.1047048419713974,0.08940320461988449,0.13939057290554047
18,5,0.10040722787380219,0.08652336895465851,0.16277725994586945
18,6,0.09482589364051819,0.08660047501325607,0.12038002908229828
18,7,0.10264299064874649,0.08722972869873047,0.15203885734081268
18,8,0.09612713754177094,0.08846071362495422,0.11579832434654236
18,9,0.10502598434686661,0.08965799957513809,0.14128383994102478
18,10,0.09980279207229614,0.08990137279033661,0.10994420945644379
18,11,0.1008303090929985,0.08929899334907532,0.12935344874858856
18,12,0.0939561128616333,0.0885181725025177,0.11573001742362976
18,13,0.10763543844223022,0.08775568753480911,0.17487820982933044
18,14,0.10527317970991135,0.08962433785200119,0.1268148124217987
18,15,0.09266430884599686,0.08850841224193573,0.1035296842455864
19,0,0.11345786601305008,0.08808539062738419,0.18045717477798462
19,1,0.09645698219537735,0.08967725932598114,0.10978265106678009
19,2,0.11606768518686295,0.08709733933210373,0.20051950216293335
19,3,0.09431142359972,0.08817539364099503,0.11312776058912277
19,4,0.08826097100973129,0.08574924618005753,0.09304813295602798
19,5,0.10428868234157562,0.08908611536026001,0.15075595676898956
19,6,0.10418877750635147,0.08970650285482407,0.12604184448719025
19,7,0.09971380233764648,0.0894121453166008,0.11821036785840988
19,8,0.10037846118211746,0.08986532688140869,0.10928118973970413
19,9,0.0905614122748375,0.08816701173782349,0.09674738347530365
19,10,0.09636453539133072,0.0897366851568222,0.10711992532014847
19,11,0.10439847409725189,0.08988845348358154,0.12691915035247803
19,12,0.09739526361227036,0.08670751005411148,0.1277269423007965
19,13,0.10483622550964355,0.08850140124559402,0.16332539916038513
19,14,0.1064184233546257,0.089352548122406,0.1467350870370865
19,15,0.09933500736951828,0.08601847290992737,0.143436998128891
20,0,0.0854046493768692,0.08534475415945053,0.08564231544733047
20,1,0.09314315766096115,0.08586649596691132,0.12184477597475052
20,2,0.09888289868831635,0.08940940350294113,0.11558400839567184
20,3,0.08540233224630356,0.08536428958177567,0.0854375883936882
20,4,0.09217686951160431,0.08543483167886734,0.11922644078731537
20,5,0.09118061512708664,0.08549202978610992,0.10853554308414459
20,6,0.08544851839542389,0.08535299450159073,0.0856279656291008
20,7,0.08553530275821686,0.08542799949645996,0.08584098517894745
20,8,0.12288931012153625,0.08633647114038467,0.2153189778327942
20,9,0.09984168410301208,0.08610062301158905,0.13984499871730804
20,10,0.08562561124563217,0.08547479659318924,0.08588114380836487
20,11,0.0854223221540451,0.08535874634981155,0.08550682663917542
20,12,0.08801057934761047,0.08536454290151596,0.10421299934387207
20,13,0.10214009135961533,0.08534226566553116,0.21439684927463531
20,14,0.08784094452857971,0.08533822000026703,0.09867061674594879
20,15,0.08668538182973862,0.08575914800167084,0.08799320459365845
21,0,0.0858888104557991,0.0854719877243042,0.08646397292613983
21,1,0.08537611365318298,0.08534368872642517,0.08541621267795563
21,2,0.11318957805633545,0.08786265552043915,0.18648064136505127
21,3,0.09889311343431473,0.08818675577640533,0.11904405802488327
21,4,0.12698303163051605,0.08596322685480118,0.22176246345043182
21,5,0.08540133386850357,0.08538801223039627,0.08541956543922424
21,6,0.10354509949684143,0.08904363214969635,0.12951435148715973
21,7,0.08538014441728592,0.08534499257802963,0.08542060852050781
21,8,0.08535946905612946,0.08534189313650131,0.08538004010915756
21,9,0.08536641299724579,0.08535027503967285,0.08539454638957977
21,10,0.09630072116851807,0.08552252501249313,0.15047816932201385
21,11,0.08665408194065094,0.0857391431927681,0.08962665498256683
21,12,0.0985608622431755,0.08718328177928925,0.13052570819854736
21,13,0.0854431763291359,0.08535308390855789,0.08558395504951477
21,14,0.10775790363550186,0.08856052160263062,0.16435885429382324
21,15,0.08534415811300278,0.08533883094787598,0.08535543829202652
22,0,0.1013333722949028,0.08613079786300659,0.13756099343299866
22,1,0.08536456525325775,0.0853530541062355,0.0853935107588768
22,2,0.10201084613800049,0.08833513408899307,0.15345202386379242
22,3,0.08545062690973282,0.08535274118185043,0.08567512780427933
22,4,0.08534053713083267,0.08533912897109985,0.08534248173236847
22,5,0.08533693850040436,0.08533678203821182,0.08533716201782227
22,6,0.08533690869808197,0.08533686399459839,0.08533694595098495
22,7,0.08533680438995361,0.08533675223588943,0.08533687889575958
22,8,0.0853445827960968,0.0853368490934372,0.08537271618843079
22,9,0.10956672579050064,0.08929885923862457,0.1415223479270935
22,10,0.08533784747123718,0.08533678203821182,0.08533991128206253
22,11,0.0854305550456047,0.08533836901187897,0.08594992756843567
22,12,0.1190839633345604,0.0867837592959404,0.2068624198436737
22,13,0.09086811542510986,0.08677936345338821,0.10114002972841263
22,14,0.08534005284309387,0.08533713221549988,0.08534365147352219
22,15,0.08534727245569229,0.08533842116594315,0.08536060899496078
23,0,0.08542409539222717,0.08538231998682022,0.08549128472805023
23,1,0.11335721611976624,0.08890271186828613,0.15632757544517517
23,2,0.12562483549118042,0.0863567367196083,0.21475467085838318
23,3,0.09130823612213135,0.08561085164546967,0.10523372143507004
23,4,0.08534885197877884,0.08534238487482071,0.08535673469305038
23,5,0.09105858951807022,0.08534011989831924,0.12630555033683777
23,6,0.09157498180866241,0.08680232614278793,0.10359562188386917
23,7,0.08559639751911163,0.08535750955343246,0.08594263345003128
23,8,0.1020183339715004,0.0882268100976944,0.16052399575710297
23,9,0.11462976038455963,0.0879414901137352,0.18008136749267578
23,10,0.09622589498758316,0.08747813105583191,0.11704136431217194
23,11,0.10087040811777115,0.08865140378475189,0.14235804975032806
23,12,0.08565478026866913,0.08542614430189133,0.08597525954246521
23,13,0.09544079750776291,0.0877520814538002,0.12514187395572662
23,14,0.12607724964618683,0.08679316192865372,0.20689526200294495
23,15,0.11154026538133621,0.08798763155937195,0.1808703988790512
